unix,date,symbol,open,high,low,close,vwap,Volume ADA,Volume USD,tradecount
1604520000,2020-11-04 20:00:00,ADA/USD,0.095800,0.095801,0.094340,0.095025,0.094872,1592751.54661098,151351.21571670836,127
1604516400,2020-11-04 19:00:00,ADA/USD,0.095742,0.095934,0.095606,0.095750,0.095701,387000.55263698,37055.30291499084,51
1604512800,2020-11-04 18:00:00,ADA/USD,0.095260,0.096000,0.095072,0.095740,0.095533,920078.78377401,88088.34275852372,94
1604509200,2020-11-04 17:00:00,ADA/USD,0.094818,0.095794,0.094818,0.095300,0.095349,1146954.07337187,109304.72319233921,135
1604505600,2020-11-04 16:00:00,ADA/USD,0.092082,0.094800,0.091867,0.094800,0.093842,902725.01137511,85578.33107836042,121
1604502000,2020-11-04 15:00:00,ADA/USD,0.092911,0.093307,0.092326,0.092326,0.092733,110669.04832982,10217.630556098962,25
1604498400,2020-11-04 14:00:00,ADA/USD,0.093986,0.093986,0.092565,0.092565,0.092965,433394.47845122,40117.15989783718,49
1604494800,2020-11-04 13:00:00,ADA/USD,0.094214,0.094688,0.094023,0.094152,0.094227,173028.85451273,16291.012710082556,40
1604491200,2020-11-04 12:00:00,ADA/USD,0.094000,0.094752,0.094000,0.094700,0.094522,93280.89334595,8833.700599861466,13
1604487600,2020-11-04 11:00:00,ADA/USD,0.093926,0.094300,0.093625,0.094170,0.093991,42598.20228756,4011.4727094195255,20
1604484000,2020-11-04 10:00:00,ADA/USD,0.094107,0.094885,0.093908,0.094054,0.094327,1252695.24222642,117820.9983123637,88
1604480400,2020-11-04 09:00:00,ADA/USD,0.093873,0.094995,0.093871,0.094371,0.094625,85977.36834670,8113.770228246425,17
1604476800,2020-11-04 08:00:00,ADA/USD,0.092490,0.094060,0.092451,0.094060,0.093371,261460.28741233,24592.954634003763,55
1604473200,2020-11-04 07:00:00,ADA/USD,0.094379,0.094379,0.092205,0.092205,0.093164,133653.17631759,12323.491122363384,22
1604469600,2020-11-04 06:00:00,ADA/USD,0.094697,0.095076,0.094591,0.094591,0.094915,116503.58579753,11020.19068417416,15
1604466000,2020-11-04 05:00:00,ADA/USD,0.094820,0.095768,0.094634,0.094856,0.095113,148430.65563051,14079.538270487657,38
1604462400,2020-11-04 04:00:00,ADA/USD,0.093047,0.094295,0.092929,0.094262,0.093945,80742.20260585,7610.921502032633,27
1604458800,2020-11-04 03:00:00,ADA/USD,0.092808,0.093693,0.092793,0.093693,0.092912,142057.93834381,13309.834417246591,15
1604455200,2020-11-04 02:00:00,ADA/USD,0.093169,0.093169,0.092245,0.092348,0.092462,118948.81823075,10984.6854659733,21
1604451600,2020-11-04 01:00:00,ADA/USD,0.093000,0.093367,0.092456,0.093250,0.093135,891335.19124121,83117.00658324284,78
1604448000,2020-11-04 00:00:00,ADA/USD,0.093589,0.094000,0.093219,0.093219,0.093758,1716320.95464588,159993.72307113427,103
1604444400,2020-11-03 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604440800,2020-11-03 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604437200,2020-11-03 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604433600,2020-11-03 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604430000,2020-11-03 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604426400,2020-11-03 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604422800,2020-11-03 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604419200,2020-11-03 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604415600,2020-11-03 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604412000,2020-11-03 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604408400,2020-11-03 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604404800,2020-11-03 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604401200,2020-11-03 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604397600,2020-11-03 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604394000,2020-11-03 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604390400,2020-11-03 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604386800,2020-11-03 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604383200,2020-11-03 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604379600,2020-11-03 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604376000,2020-11-03 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604372400,2020-11-03 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604368800,2020-11-03 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604365200,2020-11-03 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604361600,2020-11-03 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604358000,2020-11-02 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604354400,2020-11-02 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604350800,2020-11-02 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604347200,2020-11-02 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604343600,2020-11-02 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604340000,2020-11-02 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604336400,2020-11-02 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604332800,2020-11-02 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604329200,2020-11-02 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604325600,2020-11-02 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604322000,2020-11-02 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604318400,2020-11-02 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604314800,2020-11-02 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604311200,2020-11-02 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604307600,2020-11-02 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604304000,2020-11-02 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604300400,2020-11-02 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604296800,2020-11-02 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604293200,2020-11-02 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604289600,2020-11-02 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604286000,2020-11-02 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604282400,2020-11-02 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604278800,2020-11-02 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604275200,2020-11-02 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604271600,2020-11-01 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604268000,2020-11-01 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604264400,2020-11-01 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604260800,2020-11-01 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604257200,2020-11-01 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604253600,2020-11-01 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604250000,2020-11-01 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604246400,2020-11-01 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604242800,2020-11-01 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604239200,2020-11-01 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604235600,2020-11-01 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604232000,2020-11-01 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604228400,2020-11-01 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604224800,2020-11-01 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604221200,2020-11-01 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604217600,2020-11-01 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604214000,2020-11-01 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604210400,2020-11-01 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604206800,2020-11-01 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604203200,2020-11-01 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604199600,2020-11-01 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604196000,2020-11-01 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604192400,2020-11-01 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604188800,2020-11-01 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604185200,2020-10-31 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604181600,2020-10-31 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604178000,2020-10-31 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604174400,2020-10-31 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604170800,2020-10-31 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604167200,2020-10-31 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604163600,2020-10-31 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604160000,2020-10-31 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604156400,2020-10-31 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604152800,2020-10-31 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604149200,2020-10-31 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604145600,2020-10-31 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604142000,2020-10-31 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604138400,2020-10-31 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604134800,2020-10-31 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604131200,2020-10-31 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604127600,2020-10-31 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604124000,2020-10-31 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604120400,2020-10-31 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604116800,2020-10-31 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604113200,2020-10-31 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604109600,2020-10-31 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604106000,2020-10-31 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604102400,2020-10-31 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604098800,2020-10-30 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604095200,2020-10-30 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604091600,2020-10-30 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604088000,2020-10-30 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604084400,2020-10-30 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604080800,2020-10-30 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604077200,2020-10-30 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604073600,2020-10-30 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604070000,2020-10-30 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604066400,2020-10-30 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604062800,2020-10-30 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604059200,2020-10-30 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604055600,2020-10-30 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604052000,2020-10-30 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604048400,2020-10-30 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604044800,2020-10-30 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604041200,2020-10-30 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604037600,2020-10-30 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604034000,2020-10-30 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604030400,2020-10-30 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604026800,2020-10-30 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604023200,2020-10-30 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604019600,2020-10-30 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604016000,2020-10-30 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604012400,2020-10-29 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604008800,2020-10-29 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604005200,2020-10-29 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1604001600,2020-10-29 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603998000,2020-10-29 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603994400,2020-10-29 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603990800,2020-10-29 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603987200,2020-10-29 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603983600,2020-10-29 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603980000,2020-10-29 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603976400,2020-10-29 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603972800,2020-10-29 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603969200,2020-10-29 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603965600,2020-10-29 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603962000,2020-10-29 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603958400,2020-10-29 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603954800,2020-10-29 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603951200,2020-10-29 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603947600,2020-10-29 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603944000,2020-10-29 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603940400,2020-10-29 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603936800,2020-10-29 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603933200,2020-10-29 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603929600,2020-10-29 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603926000,2020-10-28 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603922400,2020-10-28 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603918800,2020-10-28 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603915200,2020-10-28 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603911600,2020-10-28 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603908000,2020-10-28 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603904400,2020-10-28 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603900800,2020-10-28 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603897200,2020-10-28 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603893600,2020-10-28 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603890000,2020-10-28 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603886400,2020-10-28 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603882800,2020-10-28 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603879200,2020-10-28 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603875600,2020-10-28 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603872000,2020-10-28 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603868400,2020-10-28 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603864800,2020-10-28 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603861200,2020-10-28 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603857600,2020-10-28 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603854000,2020-10-28 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603850400,2020-10-28 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603846800,2020-10-28 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603843200,2020-10-28 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603839600,2020-10-27 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603836000,2020-10-27 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603832400,2020-10-27 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603828800,2020-10-27 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603825200,2020-10-27 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603821600,2020-10-27 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603818000,2020-10-27 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603814400,2020-10-27 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603810800,2020-10-27 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603807200,2020-10-27 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603803600,2020-10-27 13:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603800000,2020-10-27 12:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603796400,2020-10-27 11:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603792800,2020-10-27 10:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603789200,2020-10-27 09:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603785600,2020-10-27 08:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603782000,2020-10-27 07:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603778400,2020-10-27 06:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603774800,2020-10-27 05:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603771200,2020-10-27 04:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603767600,2020-10-27 03:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603764000,2020-10-27 02:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603760400,2020-10-27 01:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603756800,2020-10-27 00:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603753200,2020-10-26 23:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603749600,2020-10-26 22:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603746000,2020-10-26 21:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603742400,2020-10-26 20:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603738800,2020-10-26 19:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603735200,2020-10-26 18:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603731600,2020-10-26 17:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603728000,2020-10-26 16:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603724400,2020-10-26 15:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
1603720800,2020-10-26 14:00:00,ADA/USD,0.111667,0.111667,0.111667,0.111667,0.000000,0.00000000,0.0,0
